"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","829","Test Stream Time Range Search","End To End Tests","2026-07-30","passed","2026-07-30","Data Stream Tests","Typescript Client","",""
"","106","testValidTokenFromKeycloak()","Structures Core","2026-07-30","passed","2026-07-30","","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","testValidTokenFromKeycloak"
"","81","tryOperationOnNotPublishedStructure()","Structures Core","2026-07-30","passed","2026-07-30","","org.kinotic.structures.tests.core.structure.StructureCrudTests","org.kinotic.structures.tests.core.structure.StructureCrudTests","tryOperationOnNotPublishedStructure"
"","4","testPolicyEvaluatorWithoutOperations()","Structures Core","2026-07-30","passed","2026-07-30","","org.kinotic.structures.tests.core.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.tests.core.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithoutOperations"
"","5","testJwtTokenWithoutKid()","Structures Core","2026-07-30","passed","2026-07-30","","org.kinotic.structures.tests.auth.JwksServiceTest","org.kinotic.structures.tests.auth.JwksServiceTest","testJwtTokenWithoutKid"
"","1323","Test FindByIds and None Found","End To End Tests","2026-07-30","passed","2026-07-30","EntityService Tests","Typescript Client","",""
"","0","testPolicyEvaluatorWithMissingDomainPolicy()","Structures Core","2026-07-30","passed","2026-07-30","","org.kinotic.structures.tests.core.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.tests.core.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithMissingDomainPolicy"
"","190","Can count people across specific tenants","End To End Tests","2026-07-30","passed","2026-07-30","Multitenant Selection Operations","OpenAPI Client","",""
"","4","testExtractValueFromPath_ListPath()","Structures Core","2026-07-30","passed","2026-07-30","","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","testExtractValueFromPath_ListPath"
"","8","testAuthorizeWithNoPoliciesOnStructure()","Structures Core","2026-07-30","passed","2026-07-30","","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWithNoPoliciesOnStructure"
"","934","Test CountByQuery and DeleteByQuery","End To End Tests","2026-07-30","passed","2026-07-30","EntityService Tests","Typescript Client","",""
"","1957","Test FindByIds","End To End Tests","2026-07-30","passed","2026-07-30","EntityService Tests","Typescript Client","",""
"","2236","createPublishAndDeleteStructure()","Structures Core","2026-07-30","passed","2026-07-30","","org.kinotic.structures.tests.core.structure.StructureCrudTests","org.kinotic.structures.tests.core.structure.StructureCrudTests","createPublishAndDeleteStructure"
"","2","testExtractValueFromPath_ComplexNestedStructure()","Structures Core","2026-07-30","passed","2026-07-30","","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","testExtractValueFromPath_ComplexNestedStructure"
