"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4","testExtractValueFromPath_ListPath()","Structures Core","2026-07-30","passed","2026-07-30","","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","testExtractValueFromPath_ListPath"
"","116","testFindByIds()","Structures Core","2026-07-30","passed","2026-07-30","","org.kinotic.structures.tests.core.entity.EntityCrudTests","org.kinotic.structures.tests.core.entity.EntityCrudTests","testFindByIds"
"","55","createStructureWithSameNameError()","Structures Core","2026-07-30","passed","2026-07-30","","org.kinotic.structures.tests.core.structure.StructureCrudTests","org.kinotic.structures.tests.core.structure.StructureCrudTests","createStructureWithSameNameError"
"","993","Test CountByQuery and DeleteByQuery","End To End Tests","2026-07-30","passed","2026-07-30","EntityService Tests","Typescript Client","",""
"","12","testInvalidJwtTokenFormat()","Structures Core","2026-07-30","passed","2026-07-30","","org.kinotic.structures.tests.auth.JwksServiceTest","org.kinotic.structures.tests.auth.JwksServiceTest","testInvalidJwtTokenFormat"
"","2242","createPublishAndDeleteStructure()","Structures Core","2026-07-30","passed","2026-07-30","","org.kinotic.structures.tests.core.structure.StructureCrudTests","org.kinotic.structures.tests.core.structure.StructureCrudTests","createPublishAndDeleteStructure"
"","3015","whenUpdate_thenDataUpdated()","Structures Core","2026-07-30","passed","2026-07-30","","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","whenUpdate_thenDataUpdated"
"","1405","Test Cursor Based Paging","End To End Tests","2026-07-30","passed","2026-07-30","EntityService Tests","Typescript Client","",""
"","1512","Test Bulk CRUD","End To End Tests","2026-07-30","passed","2026-07-30","Admin EntityService Tests","Typescript Client","",""
"","3","testExtractValueFromPath_TypeMismatch()","Structures Core","2026-07-30","passed","2026-07-30","","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","testExtractValueFromPath_TypeMismatch"
"","1092","testValidAudienceWithNoRoles()","Structures Core","2026-07-30","passed","2026-07-30","","org.kinotic.structures.tests.auth.AdminProviderAccessControlTest","org.kinotic.structures.tests.auth.AdminProviderAccessControlTest","testValidAudienceWithNoRoles"
"","2013","whenAlterTable_thenColumnAdded()","Structures Core","2026-07-30","passed","2026-07-30","","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","whenAlterTable_thenColumnAdded"
"","776","Test Delete By Query","End To End Tests","2026-07-30","passed","2026-07-30","Data Stream Tests","Typescript Client","",""
"","3017","whenDelete_thenDataDeleted()","Structures Core","2026-07-30","passed","2026-07-30","","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","whenDelete_thenDataDeleted"
"","454","testSearch()","Structures Core","2026-07-30","passed","2026-07-30","","org.kinotic.structures.tests.core.entity.EntityCrudTests","org.kinotic.structures.tests.core.entity.EntityCrudTests","testSearch"
"","661","Test Offset Based Paging With Iterator Uneven Pages","End To End Tests","2026-07-30","passed","2026-07-30","EntityService Tests","Typescript Client","",""
"","585","testCountByQuery()","Structures Core","2026-07-30","passed","2026-07-30","","org.kinotic.structures.tests.core.entity.EntityCrudTests","org.kinotic.structures.tests.core.entity.EntityCrudTests","testCountByQuery"
"","1407","Test CountByQuery","End To End Tests","2026-07-30","passed","2026-07-30","Admin EntityService Tests","Typescript Client","",""
"","49","tryOperationOnNotPublishedStructure()","Structures Core","2026-07-30","passed","2026-07-30","","org.kinotic.structures.tests.core.structure.StructureCrudTests","org.kinotic.structures.tests.core.structure.StructureCrudTests","tryOperationOnNotPublishedStructure"
"","1155","Test Alert Schema Evolution - Remove Field (Breaking)","End To End Tests","2026-07-30","passed","2026-07-30","Data Stream Tests","Typescript Client","",""
"","562","Test Optimistic Locking","End To End Tests","2026-07-30","passed","2026-07-30","Versioned Tests","Typescript Client","",""
"","7570","Test Basic CRUD","End To End Tests","2026-07-30","passed","2026-07-30","Admin EntityService Tests","Typescript Client","",""
"","1","testPolicyEvaluatorWithFailedOperations()","Structures Core","2026-07-30","passed","2026-07-30","","org.kinotic.structures.tests.core.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.tests.core.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithFailedOperations"
"","671","testBulk()","Structures Core","2026-07-30","passed","2026-07-30","","org.kinotic.structures.tests.core.entity.BulkUpdateTests","org.kinotic.structures.tests.core.entity.BulkUpdateTests","testBulk"
"","6365","Aggregate With Parameter and Tenant Selection Test","End To End Tests","2026-07-30","passed","2026-07-30","Admin Named Query Tests","Typescript Client","",""
"","6327","Test Basic CRUD","End To End Tests","2026-07-30","passed","2026-07-30","Versioned Tests","Typescript Client","",""
"","1","whenUsingParameterizedQueryWithMissingParameter_thenExceptionThrown()","Structures Core","2026-07-30","passed","2026-07-30","","org.kinotic.structures.tests.sql.executor.QueryBuilderTest","org.kinotic.structures.tests.sql.executor.QueryBuilderTest","whenUsingParameterizedQueryWithMissingParameter_thenExceptionThrown"
"","4","testNoAuthorizationHeaderExceptionDetails()","Structures Core","2026-07-30","passed","2026-07-30","","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","testNoAuthorizationHeaderExceptionDetails"
"","0","testAuthorizeWithEntityOnlyPolicies()","Structures Core","2026-07-30","passed","2026-07-30","","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWithEntityOnlyPolicies"
"","3","testExtractValueFromPath_NestedPath()","Structures Core","2026-07-30","passed","2026-07-30","","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","testExtractValueFromPath_NestedPath"
"","0","whenBuildingOrClause_thenCorrectQueryBuilt()","Structures Core","2026-07-30","passed","2026-07-30","","org.kinotic.structures.tests.sql.executor.QueryBuilderTest","org.kinotic.structures.tests.sql.executor.QueryBuilderTest","whenBuildingOrClause_thenCorrectQueryBuilt"
"","6","testJwtTokenWithoutKid()","Structures Core","2026-07-30","passed","2026-07-30","","org.kinotic.structures.tests.auth.JwksServiceTest","org.kinotic.structures.tests.auth.JwksServiceTest","testJwtTokenWithoutKid"
"","9","testJwtTokenWithoutIssuer()","Structures Core","2026-07-30","passed","2026-07-30","","org.kinotic.structures.tests.auth.JwksServiceTest","org.kinotic.structures.tests.auth.JwksServiceTest","testJwtTokenWithoutIssuer"
