"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3","should propagate cache eviction across all pods with entity operations","K8s Cache Eviction Tests","Wed Jun 10 02:10:50 UTC 2026","passed","Wed Jun 10 02:10:50 UTC 2026","","","",""
"","421","bulkSaveObjectWithMultipleIds()","Structures Core","Wed Jun 10 01:31:42 UTC 2026","passed","Wed Jun 10 01:31:42 UTC 2026","","org.kinotic.structures.tests.core.entity.BulkUpdateTests","org.kinotic.structures.tests.core.entity.BulkUpdateTests","bulkSaveObjectWithMultipleIds"
"","634","Aggregate With Parameter Test","End To End Tests","Wed Jun 10 02:11:13 UTC 2026","passed","Wed Jun 10 02:11:13 UTC 2026","Named Query Tests","Typescript Client","",""
"","895","Test FindByIds","End To End Tests","Wed Jun 10 02:11:20 UTC 2026","passed","Wed Jun 10 02:11:21 UTC 2026","Versioned Tests","Typescript Client","",""
"","3","testAuthorizeReadFailsDueToFieldPolicy()","Structures Core","Wed Jun 10 01:31:59 UTC 2026","passed","Wed Jun 10 01:31:59 UTC 2026","","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeReadFailsDueToFieldPolicy"
"","375","testPartialUpdate()","Structures Core","Wed Jun 10 01:31:55 UTC 2026","passed","Wed Jun 10 01:31:55 UTC 2026","","org.kinotic.structures.tests.core.entity.EntityCrudTests","org.kinotic.structures.tests.core.entity.EntityCrudTests","testPartialUpdate"
"","1","whenBuildingOrClause_thenCorrectQueryBuilt()","Structures Core","Wed Jun 10 01:32:36 UTC 2026","passed","Wed Jun 10 01:32:36 UTC 2026","","org.kinotic.structures.tests.sql.executor.QueryBuilderTest","org.kinotic.structures.tests.sql.executor.QueryBuilderTest","whenBuildingOrClause_thenCorrectQueryBuilt"
"","0","whenUsingParameterizedQueryWithMissingParameter_thenExceptionThrown()","Structures Core","Wed Jun 10 01:32:36 UTC 2026","passed","Wed Jun 10 01:32:36 UTC 2026","","org.kinotic.structures.tests.sql.executor.QueryBuilderTest","org.kinotic.structures.tests.sql.executor.QueryBuilderTest","whenUsingParameterizedQueryWithMissingParameter_thenExceptionThrown"
"","112","testValidAudienceWithPowerUserRole()","Structures Core","Wed Jun 10 01:31:15 UTC 2026","passed","Wed Jun 10 01:31:16 UTC 2026","","org.kinotic.structures.tests.auth.AccessControlTest","org.kinotic.structures.tests.auth.AccessControlTest","testValidAudienceWithPowerUserRole"
"","2","testNonBearerAuthorizationHeaderExceptionDetails()","Structures Core","Wed Jun 10 01:31:26 UTC 2026","passed","Wed Jun 10 01:31:26 UTC 2026","","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","testNonBearerAuthorizationHeaderExceptionDetails"
"","715","Test Offset Based Paging With Iterator Uneven Pages","End To End Tests","Wed Jun 10 02:11:08 UTC 2026","passed","Wed Jun 10 02:11:09 UTC 2026","EntityService Tests","Typescript Client","",""
"","7","testExtractValueFromPath_ListPath()","Structures Core","Wed Jun 10 01:31:29 UTC 2026","passed","Wed Jun 10 01:31:29 UTC 2026","","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","testExtractValueFromPath_ListPath"
"","2","testInvalidAuthorizationHeaderExceptionDetails()","Structures Core","Wed Jun 10 01:31:26 UTC 2026","passed","Wed Jun 10 01:31:26 UTC 2026","","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","testInvalidAuthorizationHeaderExceptionDetails"
"","143","testFetchKeyFromValidToken()","Structures Core","Wed Jun 10 01:31:23 UTC 2026","passed","Wed Jun 10 01:31:23 UTC 2026","","org.kinotic.structures.tests.auth.JwksServiceTest","org.kinotic.structures.tests.auth.JwksServiceTest","testFetchKeyFromValidToken"
"","4","should handle concurrent entity operations during cache eviction","K8s Cache Eviction Tests","Wed Jun 10 02:10:50 UTC 2026","passed","Wed Jun 10 02:10:50 UTC 2026","","","",""
"","179","testUnauthorizedClientWithAdminUserFails()","Structures Core","Wed Jun 10 01:31:31 UTC 2026","passed","Wed Jun 10 01:31:32 UTC 2026","","org.kinotic.structures.tests.auth.UnauthorizedProviderAccessControlTest","org.kinotic.structures.tests.auth.UnauthorizedProviderAccessControlTest","testUnauthorizedClientWithAdminUserFails"
"","1464","Test FindByIds and None Found","End To End Tests","Wed Jun 10 02:10:59 UTC 2026","passed","Wed Jun 10 02:11:01 UTC 2026","Admin EntityService Tests","Typescript Client","",""
"","6","testJwtTokenWithoutKid()","Structures Core","Wed Jun 10 01:31:23 UTC 2026","passed","Wed Jun 10 01:31:23 UTC 2026","","org.kinotic.structures.tests.auth.JwksServiceTest","org.kinotic.structures.tests.auth.JwksServiceTest","testJwtTokenWithoutKid"
"","217","testCreateAndDeleteItem()","Structures Core","Wed Jun 10 01:31:53 UTC 2026","passed","Wed Jun 10 01:31:54 UTC 2026","","org.kinotic.structures.tests.core.entity.EntityCrudTests","org.kinotic.structures.tests.core.entity.EntityCrudTests","testCreateAndDeleteItem"
"","0","whenBuildingSimpleTermQuery_thenCorrectQueryBuilt()","Structures Core","Wed Jun 10 01:32:36 UTC 2026","passed","Wed Jun 10 01:32:36 UTC 2026","","org.kinotic.structures.tests.sql.executor.QueryBuilderTest","org.kinotic.structures.tests.sql.executor.QueryBuilderTest","whenBuildingSimpleTermQuery_thenCorrectQueryBuilt"
"","12","testFrontendConfigurationEndpoint_ReturnsValidConfiguration()","Structures Core","Wed Jun 10 01:32:04 UTC 2026","passed","Wed Jun 10 01:32:04 UTC 2026","","org.kinotic.structures.tests.frontend.FrontendConfigurationIntegrationTest","org.kinotic.structures.tests.frontend.FrontendConfigurationIntegrationTest","testFrontendConfigurationEndpoint_ReturnsValidConfiguration"
"","6002","whenReindex_thenDataReindexed()","Structures Core","Wed Jun 10 01:32:17 UTC 2026","passed","Wed Jun 10 01:32:23 UTC 2026","","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","whenReindex_thenDataReindexed"
"","11","testFrontendConfigurationEndpoint_ResponseHeaders()","Structures Core","Wed Jun 10 01:32:04 UTC 2026","passed","Wed Jun 10 01:32:04 UTC 2026","","org.kinotic.structures.tests.frontend.FrontendConfigurationIntegrationTest","org.kinotic.structures.tests.frontend.FrontendConfigurationIntegrationTest","testFrontendConfigurationEndpoint_ResponseHeaders"
"","822","Test Multiple Writes Maintain Data Integrity","End To End Tests","Wed Jun 10 02:11:06 UTC 2026","passed","Wed Jun 10 02:11:06 UTC 2026","Data Stream Tests","Typescript Client","",""
"","21","OpenApi Schema loads","End To End Tests","Wed Jun 10 02:11:25 UTC 2026","passed","Wed Jun 10 02:11:25 UTC 2026","","","",""
"","4","testExtractValueFromPath_ComplexNestedStructure()","Structures Core","Wed Jun 10 01:31:29 UTC 2026","passed","Wed Jun 10 01:31:29 UTC 2026","","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","testExtractValueFromPath_ComplexNestedStructure"
"","10","whenDuplicateVersionNumber_thenExceptionThrown()","Structures Core","Wed Jun 10 01:32:17 UTC 2026","passed","Wed Jun 10 01:32:17 UTC 2026","","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","whenDuplicateVersionNumber_thenExceptionThrown"
"","1","testAuthorizeWriteOperationFails()","Structures Core","Wed Jun 10 01:31:59 UTC 2026","passed","Wed Jun 10 01:31:59 UTC 2026","","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWriteOperationFails"
"","1100","Test Alert Schema Evolution - Add Field (Non-Breaking)","End To End Tests","Wed Jun 10 02:11:10 UTC 2026","passed","Wed Jun 10 02:11:12 UTC 2026","Data Stream Tests","Typescript Client","",""
"","8","whenBuildingRangeQuery_thenCorrectQueryBuilt()","Structures Core","Wed Jun 10 01:32:36 UTC 2026","passed","Wed Jun 10 01:32:36 UTC 2026","","org.kinotic.structures.tests.sql.executor.QueryBuilderTest","org.kinotic.structures.tests.sql.executor.QueryBuilderTest","whenBuildingRangeQuery_thenCorrectQueryBuilt"
"","196","findMissingEntity()","Structures Core","Wed Jun 10 01:31:56 UTC 2026","passed","Wed Jun 10 01:31:56 UTC 2026","","org.kinotic.structures.tests.core.entity.EntityCrudTests","org.kinotic.structures.tests.core.entity.EntityCrudTests","findMissingEntity"
"","47","Can get person by ID","End To End Tests","Wed Jun 10 02:10:57 UTC 2026","passed","Wed Jun 10 02:10:57 UTC 2026","PersonWithTenant CRUD Operations","OpenAPI Client","",""
