"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","555","Test Optimistic Locking","End To End Tests","2026-07-28","passed","2026-07-28","Versioned Tests","Typescript Client","",""
"","533","Test Save Multiple","End To End Tests","2026-07-28","passed","2026-07-28","Named Query Tests","Typescript Client","",""
"","4","testExtractValueFromPath_ComplexNestedStructure()","Structures Core","2026-07-28","passed","2026-07-28","","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","testExtractValueFromPath_ComplexNestedStructure"
"","598","Test Offset Based Paging With Iterator No Data","End To End Tests","2026-07-28","passed","2026-07-28","EntityService Tests","Typescript Client","",""
"","309","Can bulk save people across multiple tenants and retrieve them selectively","End To End Tests","2026-07-28","passed","2026-07-28","Multitenant Selection Operations","OpenAPI Client","",""
"","8","testCaseInsensitiveAuthorizationHeader()","Structures Core","2026-07-28","passed","2026-07-28","","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","testCaseInsensitiveAuthorizationHeader"
"","1026","Test Alert Schema Evolution - Add Field (Non-Breaking)","End To End Tests","2026-07-28","passed","2026-07-28","Data Stream Tests","Typescript Client","",""
"","1","whenBuildingNestedClause_thenCorrectQueryBuilt()","Structures Core","2026-07-28","passed","2026-07-28","","org.kinotic.structures.tests.sql.executor.QueryBuilderTest","org.kinotic.structures.tests.sql.executor.QueryBuilderTest","whenBuildingNestedClause_thenCorrectQueryBuilt"
"","14","testInvalidJwtTokenFormat()","Structures Core","2026-07-28","passed","2026-07-28","","org.kinotic.structures.tests.auth.JwksServiceTest","org.kinotic.structures.tests.auth.JwksServiceTest","testInvalidJwtTokenFormat"
"","1100","Test Cursor Based Paging With Iterator","End To End Tests","2026-07-28","passed","2026-07-28","EntityService Tests","Typescript Client","",""
"","3","testNonBearerAuthorizationHeader()","Structures Core","2026-07-28","passed","2026-07-28","","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","testNonBearerAuthorizationHeader"
"","0","testPolicyEvaluatorWithFailedOperations()","Structures Core","2026-07-28","passed","2026-07-28","","org.kinotic.structures.tests.core.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.tests.core.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithFailedOperations"
"","2277","createPublishAndDeleteStructure()","Structures Core","2026-07-28","passed","2026-07-28","","org.kinotic.structures.tests.core.structure.StructureCrudTests","org.kinotic.structures.tests.core.structure.StructureCrudTests","createPublishAndDeleteStructure"
"","86","testUnauthorizedClientWithAdminUserFails()","Structures Core","2026-07-28","passed","2026-07-28","","org.kinotic.structures.tests.auth.UnauthorizedProviderAccessControlTest","org.kinotic.structures.tests.auth.UnauthorizedProviderAccessControlTest","testUnauthorizedClientWithAdminUserFails"
"","581","Test Cursor Based Paging With Iterator No Data","End To End Tests","2026-07-28","passed","2026-07-28","EntityService Tests","Typescript Client","",""
