"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7","testJwtTokenWithoutKid()","Structures Core","2026-07-29","passed","2026-07-29","","org.kinotic.structures.tests.auth.JwksServiceTest","org.kinotic.structures.tests.auth.JwksServiceTest","testJwtTokenWithoutKid"
"","1350","Test CountByQuery","End To End Tests","2026-07-29","passed","2026-07-29","Admin EntityService Tests","Typescript Client","",""
"","96","testValidTokenFromKeycloak()","Structures Core","2026-07-29","passed","2026-07-29","","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","testValidTokenFromKeycloak"
"","66","testValidAudienceWithPowerUserRole()","Structures Core","2026-07-29","passed","2026-07-29","","org.kinotic.structures.tests.auth.AdminProviderAccessControlTest","org.kinotic.structures.tests.auth.AdminProviderAccessControlTest","testValidAudienceWithPowerUserRole"
"","834","Test Stream Pagination","End To End Tests","2026-07-29","passed","2026-07-29","Data Stream Tests","Typescript Client","",""
"","3","should handle concurrent entity operations during cache eviction","K8s Cache Eviction Tests","2026-07-29","passed","2026-07-29","","","",""
"","11","testJwtTokenWithoutIssuer()","Structures Core","2026-07-29","passed","2026-07-29","","org.kinotic.structures.tests.auth.JwksServiceTest","org.kinotic.structures.tests.auth.JwksServiceTest","testJwtTokenWithoutIssuer"
"","418","testSearch()","Structures Core","2026-07-29","passed","2026-07-29","","org.kinotic.structures.tests.core.entity.EntityCrudTests","org.kinotic.structures.tests.core.entity.EntityCrudTests","testSearch"
"","2491","Test FindByIds","End To End Tests","2026-07-29","passed","2026-07-29","Admin EntityService Tests","Typescript Client","",""
"","394","testCount()","Structures Core","2026-07-29","passed","2026-07-29","","org.kinotic.structures.tests.core.entity.EntityCrudTests","org.kinotic.structures.tests.core.entity.EntityCrudTests","testCount"
