"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6920","Test Basic CRUD","End To End Tests","Wed Jun 10 14:08:16 UTC 2026","passed","Wed Jun 10 14:08:23 UTC 2026","EntityService Tests","Typescript Client","",""
"","13","testFrontendConfigurationEndpoint_ReturnsValidConfiguration()","Structures Core","Wed Jun 10 13:03:54 UTC 2026","passed","Wed Jun 10 13:03:54 UTC 2026","","org.kinotic.structures.tests.frontend.FrontendConfigurationIntegrationTest","org.kinotic.structures.tests.frontend.FrontendConfigurationIntegrationTest","testFrontendConfigurationEndpoint_ReturnsValidConfiguration"
"","2013","whenAlterTable_thenColumnAdded()","Structures Core","Wed Jun 10 13:04:18 UTC 2026","passed","Wed Jun 10 13:04:20 UTC 2026","","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","whenAlterTable_thenColumnAdded"
"","665","Test Offset Based Paging With Iterator No Data","End To End Tests","Wed Jun 10 14:08:36 UTC 2026","passed","Wed Jun 10 14:08:37 UTC 2026","EntityService Tests","Typescript Client","",""
"","3","testJwksServiceInitialization()","Structures Core","Wed Jun 10 13:03:11 UTC 2026","passed","Wed Jun 10 13:03:11 UTC 2026","","org.kinotic.structures.tests.auth.JwksServiceTest","org.kinotic.structures.tests.auth.JwksServiceTest","testJwksServiceInitialization"
"","253","testFindByIdsNoneFound()","Structures Core","Wed Jun 10 13:03:43 UTC 2026","passed","Wed Jun 10 13:03:44 UTC 2026","","org.kinotic.structures.tests.core.entity.EntityCrudTests","org.kinotic.structures.tests.core.entity.EntityCrudTests","testFindByIdsNoneFound"
"","1","testPolicyEvaluatorWithMissingDomainPolicy()","Structures Core","Wed Jun 10 13:03:48 UTC 2026","passed","Wed Jun 10 13:03:48 UTC 2026","","org.kinotic.structures.tests.core.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.tests.core.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithMissingDomainPolicy"
"","754","Test Multiple Writes Maintain Data Integrity","End To End Tests","Wed Jun 10 14:08:32 UTC 2026","passed","Wed Jun 10 14:08:33 UTC 2026","Data Stream Tests","Typescript Client","",""
"","1","whenBuildingSimpleTermQuery_thenCorrectQueryBuilt()","Structures Core","Wed Jun 10 13:04:25 UTC 2026","passed","Wed Jun 10 13:04:25 UTC 2026","","org.kinotic.structures.tests.sql.executor.QueryBuilderTest","org.kinotic.structures.tests.sql.executor.QueryBuilderTest","whenBuildingSimpleTermQuery_thenCorrectQueryBuilt"
"","608","Aggregate Pageable Test","End To End Tests","Wed Jun 10 14:08:40 UTC 2026","passed","Wed Jun 10 14:08:41 UTC 2026","Named Query Tests","Typescript Client","",""
